campaign,run,step,tokens_B,layer,n_transitions,head_dim,frac_transition_any_complex,frac_transition_any_real_neg,frac_alpha_neg,frac_beta_gt1,mean_beta,median_abs_alpha,angle_q50,modulus_complex_q50
fwedu_1p3B,fwedu_1p3B_kda-sig-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,18,256,128,0.0,0.0,0.0,0.0,0.5029828548431396,0.9654762148857117,,
fwedu_1p3B,fwedu_1p3B_kda-sig-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,19,256,128,0.0,0.0,0.0,0.0,0.5216004848480225,0.9799717664718628,,
fwedu_1p3B,fwedu_1p3B_kda-sig-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,20,256,128,0.0,0.0,0.0,0.0,0.5558172464370728,0.854137659072876,,
fwedu_1p3B,fwedu_1p3B_kda-sig-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,21,256,128,0.0,0.0,0.0,0.0,0.4081422686576843,0.9860642552375793,,
fwedu_1p3B,fwedu_1p3B_kda-sig-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,22,256,128,0.0,0.0,0.0,0.0,0.3535632789134979,0.99321049451828,,
fwedu_1p3B,fwedu_1p3B_kda-sig-lowrank_1.3B_cosine100B_gbs128_lr0.0004,190976,100.126,23,256,128,0.0,0.0,0.0,0.0,0.5503553152084351,0.9088719487190247,,
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,0,256,128,0.84765625,0.9921875,0.153228759765625,0.95703125,1.4671398401260376,0.9417159557342529,2.095744504206498,0.2521330260825882
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,1,256,128,0.015625,0.67578125,0.039154052734375,0.0546875,0.5126084089279175,0.8847129344940186,2.4693001982847016,0.06876390130752529
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,2,256,128,0.0,0.55078125,0.024871826171875,0.02734375,0.4520900547504425,0.899461567401886,,
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,3,256,128,0.046875,0.65625,0.02996826171875,0.0859375,0.5547876358032227,0.9235394597053528,2.575375012613131,0.09883206013135243
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,4,256,128,0.06640625,0.71484375,0.02459716796875,0.12890625,0.5727185010910034,0.9704697132110596,2.4732089296758253,0.12083575412634627
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,5,256,128,0.13671875,0.75,0.0250244140625,0.21484375,0.6612125635147095,0.963301956653595,2.181864660705519,0.19167240780958236
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,6,256,128,0.15234375,0.74609375,0.0284423828125,0.296875,0.7611614465713501,0.9534562230110168,1.9060673470742464,0.11014164263016252
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,7,256,128,0.22265625,0.7890625,0.043243408203125,0.34765625,0.8647633194923401,0.9271988868713379,2.2037931349377735,0.17131713108640537
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,8,256,128,0.1328125,0.65625,0.01873779296875,0.2109375,0.6614955067634583,0.9867657423019409,2.0934195942332057,0.15430705680861653
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,9,256,128,0.25390625,0.7890625,0.0306396484375,0.453125,0.9361737370491028,0.9601242542266846,2.0380063362041576,0.11934500037829984
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,10,256,128,0.171875,0.55078125,0.0172119140625,0.35546875,0.8395283222198486,0.9791803359985352,2.224710179264564,0.12167417974525044
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,11,256,128,0.1875,0.65625,0.018524169921875,0.37109375,0.8480975031852722,0.9868547320365906,2.1574312710410912,0.1387029161699254
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,12,256,128,0.1875,0.5859375,0.015655517578125,0.35546875,0.8420723080635071,0.98963862657547,2.0007280632237556,0.176573043352113
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,13,256,128,0.1796875,0.59375,0.014556884765625,0.35546875,0.8374489545822144,0.9899563789367676,1.9031956641902346,0.16395880822670642
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,14,256,128,0.10546875,0.6171875,0.016448974609375,0.28515625,0.8037817478179932,0.9820737838745117,2.0018490012284462,0.12301142930583676
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,15,256,128,0.06640625,0.5859375,0.0133056640625,0.23046875,0.7261395454406738,0.9752036929130554,2.554438258154502,0.09864245893750341
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,16,256,128,0.12109375,0.62890625,0.024993896484375,0.23046875,0.6845026016235352,0.988480269908905,2.157216684251293,0.10717840749350956
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,9728,5.1,17,256,128,0.078125,0.68359375,0.021820068359375,0.19140625,0.6697172522544861,0.9751128554344177,2.238244391727103,0.15895998216674628
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,0,256,128,0.84765625,0.99609375,0.17572021484375,0.9140625,1.4284409284591675,0.9218896627426147,1.9829909270995751,0.19794963746198813
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,1,256,128,0.0234375,0.8671875,0.0665283203125,0.05859375,0.5292052030563354,0.7423171401023865,2.32512165358673,0.03967571676442505
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,2,256,128,0.015625,0.77734375,0.041717529296875,0.03515625,0.5190900564193726,0.7934362292289734,2.979468288108997,0.062608719869773
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,3,256,128,0.0546875,0.83984375,0.0418701171875,0.1171875,0.6346865892410278,0.8605829477310181,2.488664841055586,0.09283380536994751
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,4,256,128,0.0859375,0.81640625,0.033294677734375,0.15234375,0.6326278448104858,0.955402672290802,2.5915146158596265,0.12392949804103924
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,5,256,128,0.1484375,0.796875,0.030853271484375,0.23046875,0.6997332572937012,0.9515354633331299,2.291619985249858,0.23570674064348823
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,6,256,128,0.2265625,0.83984375,0.0343017578125,0.3125,0.8004693984985352,0.9243102073669434,2.241207341934238,0.08655533010677915
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,7,256,128,0.234375,0.8125,0.04449462890625,0.359375,0.8576407432556152,0.9114577174186707,2.2104922874527952,0.13687453087691787
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,8,256,128,0.18359375,0.671875,0.021484375,0.26953125,0.7289636135101318,0.9836708307266235,2.369879043580462,0.1419998886524056
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,9,256,128,0.2421875,0.84375,0.0325927734375,0.46875,0.9397709369659424,0.9527997374534607,2.245496217378423,0.10450486800001699
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,10,256,128,0.1484375,0.61328125,0.018890380859375,0.359375,0.8502731323242188,0.9754261374473572,2.5454799505102366,0.08985241393504478
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,11,256,128,0.19140625,0.69921875,0.021484375,0.39453125,0.8835002779960632,0.9842099547386169,2.361575277004068,0.11799327059547204
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,12,256,128,0.16796875,0.625,0.01544189453125,0.3203125,0.842221736907959,0.9875789880752563,2.2496465750214303,0.10238416769015858
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,13,256,128,0.19140625,0.58984375,0.01409912109375,0.375,0.8395158648490906,0.9879963994026184,2.365055282753272,0.14931979429568243
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,14,256,128,0.125,0.62109375,0.016510009765625,0.3203125,0.8373867869377136,0.9768361449241638,2.404238797014342,0.08639009671406776
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,15,256,128,0.0546875,0.68359375,0.01458740234375,0.23828125,0.7389698028564453,0.9595291018486023,2.076626764024986,0.08008972589195126
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,16,256,128,0.125,0.7265625,0.0279541015625,0.21875,0.6942775845527649,0.984735369682312,2.1425501518448273,0.11285949180859775
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,19456,10.201,17,256,128,0.08984375,0.74609375,0.029632568359375,0.171875,0.6841170191764832,0.962774932384491,2.519232106350203,0.09536275095099424
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,0,256,128,0.80859375,1.0,0.179901123046875,0.86328125,1.3013689517974854,0.9081480503082275,2.020322519089994,0.14790046186386027
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,1,256,128,0.01171875,0.94921875,0.070770263671875,0.0546875,0.5909720659255981,0.6560032963752747,1.7087867529746963,0.0750918703800504
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,2,256,128,0.01171875,0.82421875,0.05609130859375,0.046875,0.5762439966201782,0.6999949216842651,1.7232374153722605,0.1374943067920282
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,3,256,128,0.1015625,0.90234375,0.059783935546875,0.17578125,0.6923009157180786,0.8054580092430115,2.5920975337975376,0.08138354804309325
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,4,256,128,0.10546875,0.875,0.039581298828125,0.1875,0.6580992937088013,0.9428747892379761,2.48371301567409,0.10324349118951764
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,5,256,128,0.1875,0.84765625,0.03533935546875,0.26953125,0.7280946373939514,0.9450898766517639,2.2753399196206407,0.17954279301687814
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,6,256,128,0.20703125,0.84765625,0.03594970703125,0.32421875,0.8255459070205688,0.9075537919998169,2.260528711900625,0.11426096657539798
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,7,256,128,0.234375,0.86328125,0.052734375,0.3671875,0.8635423183441162,0.9004685878753662,2.1055195832203424,0.11254067027689976
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,8,256,128,0.19140625,0.765625,0.023834228515625,0.29296875,0.78299480676651,0.9818558096885681,2.3276910527629058,0.12656413280823944
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,9,256,128,0.25390625,0.83984375,0.034759521484375,0.421875,0.9331945180892944,0.9500916600227356,2.1860959834002722,0.11388142673714426
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,10,256,128,0.1640625,0.609375,0.020050048828125,0.34765625,0.8375406861305237,0.9738318920135498,2.1040918296845756,0.11528043935020521
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,11,256,128,0.17578125,0.7109375,0.021026611328125,0.3984375,0.8807700276374817,0.982689619064331,2.1322244305646856,0.11758708235320317
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,12,256,128,0.1796875,0.6484375,0.017974853515625,0.32421875,0.8451574444770813,0.9875525832176208,2.3668964071112364,0.12364470376414781
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,13,256,128,0.19140625,0.6484375,0.015594482421875,0.35546875,0.8299434185028076,0.9867708683013916,2.1205176834342168,0.14561551863457162
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,14,256,128,0.1484375,0.65625,0.0184326171875,0.328125,0.8382835388183594,0.9725353717803955,2.2975610377096802,0.13208472062478255
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,15,256,128,0.046875,0.69140625,0.016357421875,0.17578125,0.7300856113433838,0.9481027722358704,2.7355677306645925,0.11678788181767275
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,16,256,128,0.125,0.7578125,0.0262451171875,0.2265625,0.687514066696167,0.9815932512283325,2.2287381931271146,0.10153424295394331
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,29184,15.301,17,256,128,0.1171875,0.76171875,0.0316162109375,0.19140625,0.701190173625946,0.9513878226280212,2.204069215708329,0.09775308275610642
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,0,256,128,0.64453125,1.0,0.193572998046875,0.72265625,1.2095531225204468,0.8939600586891174,1.9671688566463912,0.13262978682532373
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,1,256,128,0.03125,0.96875,0.083648681640625,0.078125,0.6529664993286133,0.5823306441307068,2.3542601703463775,0.057645009396686875
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,2,256,128,0.0234375,0.88671875,0.072723388671875,0.07421875,0.6326202750205994,0.6336003541946411,2.5323554026429482,0.046610750549144014
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,3,256,128,0.12890625,0.93359375,0.070587158203125,0.203125,0.742459774017334,0.7675718069076538,2.4319763608764893,0.07537696859150864
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,4,256,128,0.125,0.8671875,0.04522705078125,0.18359375,0.678610622882843,0.9366031885147095,2.350356641774793,0.09867532741390159
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,5,256,128,0.19921875,0.828125,0.03338623046875,0.2578125,0.7401189804077148,0.9405434727668762,2.3077771747879114,0.18745043616164575
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,6,256,128,0.17578125,0.83984375,0.043060302734375,0.34375,0.8395147919654846,0.8942160606384277,2.277190370224479,0.0779802512417644
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,7,256,128,0.25390625,0.8515625,0.05303955078125,0.3671875,0.8689046502113342,0.901569128036499,2.2178990613826546,0.11956144556972027
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,8,256,128,0.18359375,0.79296875,0.023681640625,0.30078125,0.8091156482696533,0.9812079071998596,2.403961904636343,0.1275608149516955
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,9,256,128,0.265625,0.875,0.039093017578125,0.4609375,0.9484143853187561,0.9471659064292908,2.2408443787188803,0.10644985636570314
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,10,256,128,0.1953125,0.60546875,0.02044677734375,0.37109375,0.866300642490387,0.9736665487289429,2.2823573490136124,0.10264633760689926
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,11,256,128,0.20703125,0.70703125,0.020111083984375,0.4296875,0.8885106444358826,0.9828684329986572,2.2780063619071624,0.10263987006841407
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,12,256,128,0.203125,0.69140625,0.0181884765625,0.34375,0.8680160045623779,0.9868756532669067,1.9335009257118498,0.13254043550268108
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,13,256,128,0.19140625,0.671875,0.016204833984375,0.34765625,0.8391091823577881,0.9859519004821777,2.1365202459987787,0.12059180383334125
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,14,256,128,0.14453125,0.66015625,0.022552490234375,0.296875,0.8376991152763367,0.9691229462623596,2.2340429374116515,0.11019277047801788
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,15,256,128,0.05859375,0.671875,0.01910400390625,0.1796875,0.7358664274215698,0.9401023387908936,2.642703530295509,0.06597620583174302
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,16,256,128,0.1015625,0.8125,0.02947998046875,0.19921875,0.6914409399032593,0.9789586663246155,2.1299830401568807,0.10981445727471684
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,38912,20.401,17,256,128,0.12890625,0.78125,0.034271240234375,0.1953125,0.7158070802688599,0.9381322860717773,2.150756460031341,0.0688646132466084
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,0,256,128,0.5546875,1.0,0.201324462890625,0.64453125,1.1357066631317139,0.8678735494613647,2.0605494842272414,0.10852928884535723
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,1,256,128,0.07421875,0.984375,0.1007080078125,0.10546875,0.7119080424308777,0.534346878528595,2.4346186841266957,0.05529625015217109
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,2,256,128,0.05078125,0.93359375,0.0843505859375,0.10546875,0.7025431990623474,0.5953211188316345,2.436710249540488,0.04111631782637855
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,3,256,128,0.1171875,0.95703125,0.076904296875,0.21484375,0.7721747756004333,0.7453600168228149,2.389868555005684,0.08882473551930492
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,4,256,128,0.09375,0.89453125,0.04803466796875,0.15234375,0.6896041631698608,0.9297892451286316,2.2473203210562986,0.10442287850725133
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,5,256,128,0.19140625,0.8671875,0.03936767578125,0.26953125,0.7556248307228088,0.9354485869407654,2.024348226194002,0.15741626521229896
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,6,256,128,0.203125,0.91796875,0.045135498046875,0.328125,0.8359168171882629,0.8876864314079285,2.2920859742178163,0.08062020287636054
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,7,256,128,0.2890625,0.8828125,0.05426025390625,0.390625,0.8939594030380249,0.8973710536956787,2.181467949419875,0.11458003862317873
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,8,256,128,0.22265625,0.80078125,0.02630615234375,0.33203125,0.8268934488296509,0.9805540442466736,2.3268325311171663,0.12207996471119516
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,9,256,128,0.26953125,0.8984375,0.037261962890625,0.4375,0.9422621726989746,0.9490789771080017,2.345768989378617,0.10859444874260914
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,10,256,128,0.1796875,0.6171875,0.020751953125,0.3671875,0.8706704378128052,0.9725493788719177,2.2887222359743578,0.12832317110914682
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,11,256,128,0.234375,0.70703125,0.02392578125,0.42578125,0.9085318446159363,0.9825656414031982,2.1035941122863275,0.11293656009740986
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,12,256,128,0.21875,0.61328125,0.02069091796875,0.34375,0.8832127451896667,0.9863337874412537,2.0520171489600783,0.110442788522658
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,13,256,128,0.1875,0.6875,0.01617431640625,0.34765625,0.8357036113739014,0.9860376119613647,2.2409246101828133,0.12074681107758221
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,14,256,128,0.1953125,0.65625,0.02197265625,0.32421875,0.8446787595748901,0.9651628732681274,1.981052389493408,0.12219456771462056
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,15,256,128,0.06640625,0.75390625,0.023651123046875,0.22265625,0.756515622138977,0.9288553595542908,2.544632914833642,0.07218751867566539
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,16,256,128,0.10546875,0.8359375,0.032623291015625,0.21484375,0.6971945762634277,0.9752018451690674,2.629534126181587,0.09192553477382266
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,17,256,128,0.1015625,0.8046875,0.03765869140625,0.19140625,0.7252151966094971,0.9272023439407349,2.269757239747579,0.08208672472205822
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,0,256,128,0.51953125,1.0,0.217071533203125,0.57421875,1.091313123703003,0.833049476146698,1.9073027303819445,0.09209839709229826
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,1,256,128,0.078125,1.0,0.100433349609375,0.15234375,0.7688928842544556,0.5055779814720154,2.1991817293223868,0.03777572961570092
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,2,256,128,0.0859375,0.94921875,0.0870361328125,0.1640625,0.756996214389801,0.569398820400238,2.5154619450646996,0.05017036133643323
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,3,256,128,0.16015625,0.9375,0.076263427734375,0.23046875,0.803913414478302,0.7321988940238953,2.432846951987182,0.10709850024222314
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,4,256,128,0.1171875,0.8828125,0.054290771484375,0.1875,0.7118019461631775,0.9218924641609192,2.378571772210785,0.08335599895970404
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,5,256,128,0.1796875,0.88671875,0.040069580078125,0.26953125,0.7677893042564392,0.9321050643920898,2.0512348181516566,0.1405687006839459
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,6,256,128,0.2265625,0.88671875,0.047515869140625,0.359375,0.859399139881134,0.8799288868904114,2.1051396203751604,0.09026826740312002
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,7,256,128,0.234375,0.8828125,0.059112548828125,0.375,0.9011539816856384,0.8965067863464355,2.2477793285669856,0.1072028772690496
fwedu_1p3B,fwedu_1p3B_ckda-shipped-hybrid-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,8,256,128,0.21484375,0.828125,0.026123046875,0.34765625,0.8457129001617432,0.9808215498924255,2.096399094873471,0.13700950181125676
